2.586226043,2.29290534,1.014887928,2.447484438,1.036618826,1.190214908,0.169667613,1.670291225,1.316592213,1.078077992,0.808574769,1.15387123,0.784431045,0.36899298,0.386688436,0.561918942,0.688056164,0.752578291,0.488190691,0.733597059,0.446049516,0.205343689,0.584505381,0.452950059,0.445871926,0.302997758,0.219470342,0.602547862,2.888415449,4.783901879,1.076889687,3.900519084,2.801024487,2.74070622,0.541401872,1.668654754,0.47326988,0.873537924,1.205281029,1.361790976,1.48604259,1.239086834,1.415434797,0.654914277,0.451499083,1.287506853,0.641138381,0.23986004,0.198960104,0.589469957,0.594402369,0.1848929,0.613891846,0.331603817,0.862300688,0.857079579,2.376161953,5.404210988,0.573875602,4.008190725,3.11166425,3.13458226,0.485332507,0.738038718,0.479048723,0.86425003,0.905688959,1.350137796,1.317707347,1.402168785,1.783969775,0.905384131,0.307632528,1.371520311,1.035043118,0.720394055,0.369843982,0.761846651,0.218358627,0.176650176,0.594599114,0.007016425,0.734427942,0.660790281,1.491706503,3.569808556,0.31018079,3.799330943,2.45002529,2.370605602,0.24306133,0.530383426,0.020188221,1.577103854,0.419828551,0.851589801,0.339586871,0.211681825,1.054198258,0.727383046,0.126127482,0.792699767,0.34830778,0.790303378,0.368777752,0.598425901,0.237822692,0.185622869,0.316918174,0.299918157,0.281653114,0.616234824,1.481801704,1.188894471,0.560147635,2.13398303,1.488726472,0.918676754,0.646501305,0.342976297,0.155774263,0.865907541,0.574388033,0.590889228,0.170547236,0.407366924,0.087894403,0.642944112,0.386081638,0.199407764,0.105159131,0.587763754,0.511556458,0.073234252,0.29401837,0.217977524,0.328542687,0.22077111,0.099710491,0.674104158
2.208142181,3.251689476,1.56044828,3.697157726,1.003006797,1.004938527,0.444129542,0.753152515,1.218373078,0.674442498,1.088546662,1.271204638,0.864819176,0.464952406,0.453530577,0.432520209,0.670634619,0.650916475,0.545533238,0.756835642,0.556397968,0.8448885,0.553781888,0.633957042,0.816166722,0.325198599,0.831992166,0.405442452,3.859303516,2.432006142,1.304623662,5.843209097,3.878057658,2.416765778,0.161688321,0.619379754,1.489405454,1.555988271,1.458483434,1.576895962,1.193133151,0.856268457,0.436646445,0.778892646,0.26982865,0.571309558,0.837182751,0.728975945,0.461062562,0.117942342,0.111280602,0.14591977,0.648081922,0.264972173,0.842799008,0.341328594,3.496700901,2.225437974,2.268493583,5.581659123,3.97934436,2.323970154,0.865536971,0.628116186,1.39654146,1.947283546,1.052804597,1.069471572,1.725382407,0.655540512,0.540971468,0.614546412,0.306402578,0.641670879,0.164089759,0.391133796,0.968922438,0.59653531,0.304030566,0.298796336,0.22018177,0.49460597,0.28644021,0.249325348,1.325745511,2.408142525,2.652350639,5.005861901,2.400616843,1.05740897,0.744048951,0.327768793,0.47598507,1.010167312,0.361883568,0.506997365,1.056053886,0.511965025,0.696846176,0.73177012,0.617267794,0.206154788,0.347894179,0.368430574,0.795862582,0.591980305,0.139860547,0.590465915,0.389565641,0.308806166,0.399696932,0.182691127,1.19494998,0.911573698,0.955459838,1.965001861,1.076875734,0.290792094,0.75728349,0.4729564,0.563502384,0.237607448,0.481846337,0.374012588,0.310232052,0.781879294,0.327264525,0.404292961,0.641559721,0.271329447,0.217123334,0.511745221,0.332968343,0.27448102,0.09333816,0.592340216,0.076901618,0.116539787,0.502459046,0.048693775
0.735967982,2.159051262,2.428334961,1.825969437,1.264739372,1.530260011,0.822955632,0.44584577,1.107384876,0.5620272,0.820075987,0.614718711,1.147819307,0.643652762,0.424619909,0.199805844,0.1413169,0.564222306,0.712447185,0.342106213,0.266397069,0.289887455,0.295670055,0.323964988,0.678139952,0.243497437,0.281048802,0.43983666,3.642928331,4.335620535,2.531351557,2.720418082,0.626064763,1.910975473,0.514850043,0.772017492,0.832041829,1.046054992,0.673463659,0.545593106,1.875391925,0.772684341,0.551441796,0.353716264,0.355785852,0.024606403,0.482759691,0.309671164,0.3394976,0.231821482,0.239747766,0.079667184,0.243506226,0.199345826,0.357164926,0.397904159,3.735906936,6.497238036,1.616882838,1.093456722,1.179642487,1.549946368,0.61565361,0.576531675,0.821032889,0.751793086,0.696795336,0.808867305,1.195863997,0.604668774,1.071122706,0.222578619,0.160143349,0.471275248,0.247589624,0.624625593,0.198588391,0.469912187,0.259235832,0.211661524,0.18001831,0.406976766,0.229778238,0.29559809,0.416919644,4.496774522,1.49135858,2.311581573,1.667179256,1.034818924,0.485325363,0.359047591,0.550878269,0.517502157,0.622777758,0.357636557,0.816809499,0.335121675,0.933643697,0.287814727,0.691063743,0.442064195,0.008842705,0.734189431,0.065121815,0.416582118,0.08749253,0.340855973,0.206089586,0.314068739,0.146766364,0.324310616,1.16535815,1.342045535,0.301946396,1.711320356,1.426847582,0.805407253,0.536269295,0.569132974,0.380785509,0.386639498,0.364927613,0.138622727,0.562177579,0.537616558,0.47581132,0.331481643,0.461406576,0.180479102,0.070861064,0.552254595,0.326652805,0.074565072,0.050887691,0.258890158,0.287801131,0.164694743,0.116588461,0.183742627
3.141634016,1.79886447,0.831398184,1.838346962,1.913871075,0.999742622,0.945140828,0.625722383,0.39118651,0.71974114,0.276836708,0.159859672,0.31297476,0.521036628,0.282330298,0.242892154,0.285741124,0.506484421,0.397322862,0.455228642,0.362240455,0.736290754,0.397947618,0.280533567,0.114857905,0.10551773,0.267950401,0.592986392,1.983081954,2.59664979,1.795235189,3.402399541,0.328130808,1.967075728,1.330515145,0.359578445,0.721720053,0.752039529,0.434356306,0.93492468,0.905181478,0.820592943,0.348194534,0.391975813,0.329593375,0.658964237,0.463369856,0.655890994,0.618339302,0.666959221,0.246402721,0.351175569,0.238712405,0.233571412,0.829633811,0.252239939,1.96292385,2.480863845,1.935351692,2.670881621,2.303202598,2.613652118,0.756210917,0.357512164,0.930547677,0.27092403,0.316792513,1.162593079,0.829923467,0.615386705,0.365858376,0.804911131,0.32135002,0.543245039,0.175932201,0.476728593,0.324066186,0.790596076,0.377503203,0.082889418,0.759212076,0.383624826,0.978508913,0.219012138,0.461904182,1.936479728,1.639836931,2.391377011,2.721041736,2.29164311,0.461698789,0.548275719,0.712702723,0.727974525,0.324966479,0.628259828,0.801896024,0.324665318,0.491213877,0.792859244,0.037279949,0.011747566,0.340262298,0.28707359,0.14951905,0.368456975,0.302164924,0.17501527,0.757585389,0.520247914,0.430154382,0.234958514,0.515334609,0.647431825,1.120180397,1.602671264,1.529778834,1.222579486,0.408059169,0.655678992,0.280424075,0.395076123,0.418380061,0.225838055,0.318004946,0.532420584,0.467011868,0.510242112,0.31441628,0.338784823,0.374070364,0.369517827,0.133257066,0.249991694,0.267621027,0.306258643,0.368876207,0.273995568,0.104487755,0.149057156
1.544439545,1.272541098,0.291852703,1.786852628,1.344328235,1.51509231,0.590005731,0.181923842,0.568053676,0.470752586,0.758153491,0.176058465,0.228690433,0.446428256,0.530942229,0.438450655,0.278336768,0.129316136,0.218708584,0.527401271,0.119942401,0.547357247,0.266580779,0.205021582,0.578590657,0.675527207,0.146779853,0.50703886,1.674964133,2.316645153,0.349353841,3.23393141,0.597323629,1.711526797,0.3669864,0.480303355,0.843676996,0.233078683,0.928562093,1.143274673,0.9323174,1.187365062,0.511103318,0.592043831,0.199236135,0.014403304,0.488534962,0.785385703,0.197259043,0.705454861,0.271099914,0.210405943,0.43202566,0.842224794,0.398174302,0.840517412,1.793571406,3.394065392,0.309598931,3.707623173,1.982326321,1.650688909,0.155156656,0.496982195,0.609625222,0.617979266,0.117504194,1.667613932,1.217662676,0.858030959,0.757286823,0.505828589,0.52574664,0.290953254,0.60973444,0.437872223,0.247903799,0.444095129,0.387706403,0.362678511,0.241828873,0.560962288,0.321277734,0.418197531,0.368447672,2.871773225,0.735583493,2.368482265,0.759594768,0.824351286,0.12154156,0.485609441,0.638217156,0.704397743,0.384794628,0.967330971,0.613022513,0.31137856,0.727243469,0.613502137,0.63218219,0.46749843,0.199050437,0.17422052,0.343848619,0.383529173,0.281320333,0.494006276,0.370051354,0.248196306,0.387317917,0.166389497,0.231285583,1.593883506,0.874672759,1.077492768,0.780016514,0.361609783,0.117350852,0.921432147,0.243703901,0.31713659,0.423323933,0.475311264,0.550575945,0.482751859,0.177792863,0.535795826,0.601817373,0.262255382,0.032362308,0.327839034,0.129517994,0.460633844,0.165753055,0.346306369,0.382046004,0.095678927,0.202595238,0.363155707
0.456773143,0.820970797,0.494595309,1.111706895,0.92610268,0.488296913,0.540359861,0.365918335,0.483025932,1.02284207,0.990762928,0.716451564,0.333204882,0.396893099,0.460204089,0.627627342,0.554419868,0.482035598,0.790363872,0.970504756,0.179161129,0.327187924,0.720267618,0.481834108,0.543870001,0.270847488,0.26269275,0.34654132,1.291354217,0.382998287,0.623468381,2.2157597,1.311540011,1.85058376,1.170178146,0.550954814,0.509993057,0.636984011,0.466261529,0.948267583,0.640158144,1.088496456,0.195395368,0.485252046,0.643158902,0.262270718,0.628223489,0.812045117,0.204306298,0.521519154,0.359572895,0.576130675,0.412402157,0.270717698,0.121156556,0.299711542,1.477067174,2.421913607,2.046754704,1.999942126,0.976600106,2.073914976,0.992936311,0.890926782,1.365062423,1.029585884,0.148707453,0.311128353,0.88903462,1.213203874,0.295817875,0.101496827,0.250239931,0.524556903,0.239913389,0.219257591,0.151682487,0.614576611,0.28293039,0.49597805,0.324449449,0.555499239,0.066547618,0.195404051,0.673806745,2.385648721,1.400649968,1.710126803,0.760103945,0.952228913,0.322325738,0.310952319,0.823805665,0.950823672,0.114187998,0.118245434,0.388964893,0.819847078,0.027923317,0.146528413,0.198933383,0.431657183,0.096533427,0.214539496,0.340524532,0.464193713,0.647759449,0.065801887,0.102029636,0.697367362,0.114354634,0.030939161,0.821240279,1.127524964,0.675400206,1.111651801,0.586094413,0.160207832,0.22043917,0.135983805,0.170219126,0.473633119,0.343378501,0.107430563,0.185105759,0.734478176,0.2699703,0.350042874,0.276523658,0.031084083,0.045637923,0.260746541,0.444815743,0.190447465,0.330318323,0.227908813,0.218461097,0.540026121,0.057509377,0.101872421
0.752012225,1.97898119,0.749217313,1.495674699,1.290860126,1.466308463,0.384404378,1.204206211,1.720409309,0.589097861,0.301744551,0.217635483,0.454966317,0.478538346,0.66284634,0.364943004,0.023237563,0.66573274,0.759776953,0.204964834,0.300623569,0.52472376,0.179887388,0.281238033,0.535726002,0.20191684,0.558552468,0.362586175,1.515169963,1.460891196,1.216038053,2.440128046,0.328478576,2.639307124,0.556980538,0.445292494,1.437223668,0.701108058,0.76534031,0.591110389,0.657372329,0.746401522,0.127184594,0.210199686,0.153004925,0.418367956,0.640150646,0.164657398,0.013914082,0.551593384,0.222088939,0.210344958,0.326220364,0.129834092,0.419555531,0.665255078,3.080624881,1.355525676,1.926465164,2.619625881,0.655073816,2.636142359,0.347687899,0.636911635,0.783503891,0.178637743,0.397854344,0.171505959,0.806731617,0.872425611,0.721776124,0.496413208,0.23258901,0.474823696,0.221746523,0.239363028,0.225374353,0.461756361,0.130224078,0.051823574,0.270753992,0.100927101,0.120236577,0.604309089,1.91944071,1.772948293,1.77399991,1.937699576,0.348781698,1.422561513,0.764237215,0.139942496,0.650188498,0.486665961,0.248981143,0.367566161,0.401332567,0.381905344,0.445528607,0.283306253,0.245266536,0.46525162,0.064435563,0.14735986,0.641893105,0.198314863,0.019557977,0.182855702,0.420987668,0.168825132,0.219412607,0.241900077,1.031014335,0.692468794,0.588601281,1.031836181,0.300876197,0.525545622,0.54486377,0.427485101,0.155269717,0.100739049,0.063120751,0.190508152,0.084543964,0.26223903,0.164342583,0.212713675,0.153781918,0.332844473,0.239559005,0.144395233,0.472480267,0.622173087,0.323728574,0.260315707,0.21831114,0.119524213,0.229856066,0.046413259
1.222895766,1.849524269,1.197213685,1.996210128,1.469108151,0.761408258,0.208299318,0.867558619,0.89264013,0.073529653,0.661573215,1.188074854,0.225884263,0.57588234,0.430533127,0.433840499,0.463300402,0.498621268,0.71811151,0.302066467,0.443192152,0.324360211,0.457666153,0.176606206,0.192199594,0.283847027,0.850588345,0.215815493,2.345463164,2.802104224,0.916049607,2.865519797,1.631560303,2.359951152,0.359637962,1.122193948,1.400128423,0.758459289,1.396360874,1.06088528,0.604009649,0.645346983,0.405377106,0.426824969,0.081305529,0.704251707,0.654663221,0.138374425,0.449218894,0.033969859,0.277053586,0.14634881,0.188608097,0.332244853,0.540389463,0.104710651,3.061278858,3.058194954,0.744526774,2.110950661,2.405902849,3.02902202,1.171227168,0.993814895,1.491236802,0.945596375,0.712365805,0.341211116,0.280157733,0.773371536,0.44331763,0.415956437,0.271456763,0.620276808,0.476181695,0.296859275,0.286898798,0.141766285,0.127258209,0.37916879,0.408369569,0.856406542,0.009327879,0.178574998,1.20379004,1.874390083,1.172129386,1.082944668,0.839998588,1.971758926,1.160098805,0.867210963,1.095816164,0.18163622,0.469481938,0.40525675,0.327654234,0.338730108,0.672330474,0.286841177,0.415945587,0.649991126,0.277248136,0.359340218,0.270655238,0.146829568,0.243530503,0.237667067,0.475008652,0.67619811,0.308096645,0.220957485,1.34863781,0.4862317,0.918375779,1.082024321,0.673651724,0.855091798,0.380853405,0.803553038,0.31719752,0.252717446,0.65014607,0.331185943,0.139373579,0.139060695,0.325440721,0.284468783,0.377781934,0.377178522,0.050599245,0.072560388,0.272830681,0.36490268,0.376894692,0.220486074,0.264124481,0.33766418,0.423894586,0.356636301
0.985634713,2.472319827,1.165409103,1.873543934,0.870796555,1.017558291,0.467712125,0.425590612,0.3119976,0.541124483,1.216558377,0.840421972,0.458911691,0.120523528,0.541624825,0.453680361,0.257459905,0.579307922,0.369794561,0.761298814,0.441679668,0.139751385,0.147069131,0.683942139,0.518213052,0.141435375,0.544372211,0.589333466,1.307123145,3.054343546,0.17595246,2.044562472,1.396840547,1.592474721,0.477237158,0.299249673,0.479193742,0.756616102,0.929100937,1.319999422,0.813052565,1.057070755,0.373668755,0.202122553,0.477864858,0.492633287,0.514511131,0.488549062,0.509358242,0.222525227,0.18478811,0.534991935,0.206235739,0.579810997,0.321970429,0.303850421,2.471324374,3.65892497,1.944530401,3.538712569,2.655360381,1.275831479,0.485601233,0.859679987,1.137301516,1.052497924,0.40176897,0.796562235,0.320263592,1.543084127,0.678295177,0.021295425,0.477372457,0.317853023,0.41002164,0.298833647,0.256472238,0.262800621,0.204737496,0.129069108,0.597539252,0.401403328,0.170236314,0.086584974,1.801406465,2.785091172,2.274820454,2.819835088,1.797094997,0.751722595,0.179990085,0.477748989,1.074445358,0.896390128,0.63924327,0.137268927,0.185949609,0.817164576,0.337549014,0.29328669,0.282611217,0.19532257,0.084318783,0.2360816,0.207725074,0.097254842,0.255847796,0.083929331,0.406378556,0.246847341,0.420951149,0.423516863,1.631541783,0.193675475,0.84030655,0.634498897,0.970017287,0.371004134,0.233835289,0.278527428,0.133981942,0.328791317,0.515887203,0.008109935,0.434471352,0.19188706,0.177368077,0.189840522,0.113544992,0.083026415,0.328333602,0.278845211,0.224536777,0.23868384,0.344271688,0.129468132,0.095882814,0.167510684,0.554615408,0.404471901
1.354004569,2.221064431,0.881082264,0.955512821,2.181556834,1.024624168,0.585827002,0.618723689,0.285436189,0.310925277,0.398618234,0.63228891,0.371685399,0.297725494,0.300932054,0.369341517,0.050966749,0.127801066,0.799905025,0.226413347,0.630459271,0.658215364,0.713760964,0.204663419,0.47933666,0.514106997,0.328847226,0.146480193,2.260373299,2.501860935,1.217408323,2.281609108,0.579581676,2.237676811,0.596496646,0.355245055,0.675369193,1.027005832,0.593155862,0.847493177,0.313244298,0.821538592,0.472754159,0.393048636,0.407565655,0.291935967,0.432293761,0.297464343,0.139675495,0.339892139,0.619420082,0.345116479,0.423347997,0.31177933,0.289562472,0.252988781,3.116261425,4.078435348,1.474855828,3.057248623,0.726341443,2.086339355,0.176491904,0.137060276,1.123153475,0.822029889,0.350018652,0.28989404,0.741996767,0.487709045,0.404475048,0.597007192,0.654415117,0.320213405,0.337556504,0.348890536,0.087896213,0.084230704,0.129681919,0.485256738,0.181272899,0.565192014,0.168335813,0.121720598,1.98375962,3.686876291,2.165205856,2.024640378,0.18378218,1.485790203,0.549946526,0.30120027,0.784861365,0.652465837,0.354670205,0.53257787,0.461452672,0.433983248,0.629288521,0.212240108,0.349707226,0.343950189,0.376249323,0.135258563,0.341315287,0.571169751,0.375873989,0.29374168,0.16062347,0.397339808,0.411082295,0.359711903,1.325792215,0.553946526,1.042150296,0.897584157,0.922306762,0.769851075,0.209523184,0.283846042,0.26499085,0.596000772,0.157612467,0.481738173,0.701489706,0.433070105,0.146041558,0.57228096,0.20400273,0.270754239,0.377356539,0.129820775,0.448919207,0.586382919,0.168820716,0.110294906,0.217948767,0.190428115,0.807553933,0.314709155
